code_module,code_presentation,id_student,id_site,date,sum_click
CCC,2014J,80868,909099,62,1
CCC,2014J,80868,909092,62,1
CCC,2014J,80868,909092,62,8
CCC,2014J,80868,909018,63,2
CCC,2014J,80868,909013,63,16
CCC,2014J,80868,909020,63,2
CCC,2014J,80868,909099,63,43
CCC,2014J,80868,909092,63,2
CCC,2014J,80868,909020,63,2
CCC,2014J,80868,909018,63,1
CCC,2014J,80868,909092,63,66
CCC,2014J,80868,909232,63,2
CCC,2014J,80868,909099,63,1
CCC,2014J,80868,909100,64,1
CCC,2014J,80868,909013,64,26
CCC,2014J,80868,909231,64,2
CCC,2014J,80868,909016,64,1
CCC,2014J,80868,909099,64,10
CCC,2014J,80868,909100,64,1
CCC,2014J,80868,909016,64,1
CCC,2014J,80868,909020,64,4
CCC,2014J,80868,909099,64,1
CCC,2014J,80868,909232,64,3
CCC,2014J,80868,909092,64,34
CCC,2014J,80868,909280,64,1
CCC,2014J,80868,909020,64,4
CCC,2014J,80868,909283,64,1
CCC,2014J,80868,909092,64,3
CCC,2014J,80868,909327,64,1
CCC,2014J,80868,909326,64,1
CCC,2014J,80868,909268,64,1
CCC,2014J,80868,909100,64,1
CCC,2014J,80868,909092,65,5
CCC,2014J,80868,909013,65,40
CCC,2014J,80868,909018,65,8
CCC,2014J,80868,909018,65,15
CCC,2014J,80868,909068,65,2
CCC,2014J,80868,909020,65,5
CCC,2014J,80868,909095,65,1
CCC,2014J,80868,909099,65,2
CCC,2014J,80868,909095,65,22
CCC,2014J,80868,909016,65,7
CCC,2014J,80868,909232,65,5
CCC,2014J,80868,909020,65,4
CCC,2014J,80868,909092,65,35
CCC,2014J,80868,909068,65,28
CCC,2014J,80868,909016,65,6
CCC,2014J,80868,909099,65,13
CCC,2014J,80868,909093,66,1
CCC,2014J,80868,909016,66,2
CCC,2014J,80868,909070,66,1
CCC,2014J,80868,909092,66,13
CCC,2014J,80868,909260,66,1
CCC,2014J,80868,909092,66,24
CCC,2014J,80868,909020,66,3
CCC,2014J,80868,909093,66,11
CCC,2014J,80868,909094,66,24
CCC,2014J,80868,909070,66,3
CCC,2014J,80868,909018,66,13
CCC,2014J,80868,909016,66,3
CCC,2014J,80868,909013,66,43
CCC,2014J,80868,909092,66,79
CCC,2014J,80868,909020,66,3
CCC,2014J,80868,909018,66,10
CCC,2014J,80868,909232,66,14
CCC,2014J,80868,909018,66,1
CCC,2014J,80868,909091,66,1
CCC,2014J,80868,909095,66,2
CCC,2014J,80868,909095,66,18
CCC,2014J,80868,909092,66,1
CCC,2014J,80868,909094,66,1
CCC,2014J,80868,909020,67,4
CCC,2014J,80868,909016,67,2
CCC,2014J,80868,909018,67,13
CCC,2014J,80868,909018,67,13
CCC,2014J,80868,909020,67,5
CCC,2014J,80868,909018,67,2
CCC,2014J,80868,909092,67,27
CCC,2014J,80868,909327,67,1
CCC,2014J,80868,909232,67,7
CCC,2014J,80868,909013,67,32
CCC,2014J,80868,909016,67,3
CCC,2014J,80868,909092,67,7
CCC,2014J,80868,909016,68,4
CCC,2014J,80868,909020,68,4
CCC,2014J,80868,909070,68,45
CCC,2014J,80868,909232,68,6
CCC,2014J,80868,909013,68,36
CCC,2014J,80868,909020,68,3
CCC,2014J,80868,909092,68,15
CCC,2014J,80868,909070,68,1
CCC,2014J,80868,909018,68,7
CCC,2014J,80868,909092,68,7
CCC,2014J,80868,909016,68,3
CCC,2014J,80868,909018,68,8
CCC,2014J,80868,909013,69,27
CCC,2014J,80868,909020,69,6
CCC,2014J,80868,909092,69,2
CCC,2014J,80868,909016,69,7
CCC,2014J,80868,909020,69,7
CCC,2014J,80868,909018,69,1
CCC,2014J,80868,909018,69,2
CCC,2014J,80868,909016,69,5
CCC,2014J,80868,909232,69,2
CCC,2014J,80868,947016,69,1
CCC,2014J,80868,909091,69,1
CCC,2014J,80868,909092,69,2
CCC,2014J,80868,909020,70,1
CCC,2014J,80868,909013,70,25
CCC,2014J,80868,909100,70,1
CCC,2014J,80868,909018,70,3
CCC,2014J,80868,909020,70,1
CCC,2014J,80868,909070,70,1
CCC,2014J,80868,909016,70,7
CCC,2014J,80868,909070,70,25
CCC,2014J,80868,909016,70,7
CCC,2014J,80868,909018,70,3
CCC,2014J,80868,909069,71,3
CCC,2014J,80868,909016,71,2
CCC,2014J,80868,909013,71,39
CCC,2014J,80868,909069,71,1
CCC,2014J,80868,909016,71,2
CCC,2014J,80868,947016,71,1
CCC,2014J,80868,909232,71,1
CCC,2014J,80868,909327,71,1
CCC,2014J,80868,909070,72,40
CCC,2014J,80868,909231,72,1
CCC,2014J,80868,909327,72,1
CCC,2014J,80868,909070,72,2
CCC,2014J,80868,909283,72,2
CCC,2014J,80868,909232,72,2
CCC,2014J,80868,909013,72,19
CCC,2014J,80868,909020,73,1
CCC,2014J,80868,909016,73,2
CCC,2014J,80868,909018,73,2
CCC,2014J,80868,909018,73,2
CCC,2014J,80868,909013,73,12
CCC,2014J,80868,909020,73,1
CCC,2014J,80868,909016,73,2
CCC,2014J,80868,909016,74,12
CCC,2014J,80868,909232,74,1
CCC,2014J,80868,909013,74,21
CCC,2014J,80868,909231,74,2
CCC,2014J,80868,909070,74,2
CCC,2014J,80868,947016,74,1
CCC,2014J,80868,909016,74,9
CCC,2014J,80868,909018,74,38
CCC,2014J,80868,909018,74,6
CCC,2014J,80868,909070,74,63
CCC,2014J,80868,909283,74,2
CCC,2014J,80868,909018,75,5
CCC,2014J,80868,909092,75,1
CCC,2014J,80868,909013,75,11
CCC,2014J,80868,909020,75,4
CCC,2014J,80868,909070,75,146
CCC,2014J,80868,909018,75,3
CCC,2014J,80868,909092,75,1
CCC,2014J,80868,909016,75,4
CCC,2014J,80868,909231,75,1
CCC,2014J,80868,909020,75,5
CCC,2014J,80868,909016,75,5
CCC,2014J,80868,909267,75,1
CCC,2014J,80868,909070,75,6
CCC,2014J,80868,909018,76,2
CCC,2014J,80868,909016,76,6
CCC,2014J,80868,909013,76,12
CCC,2014J,80868,909070,76,3
CCC,2014J,80868,909260,76,1
CCC,2014J,80868,909232,76,1
CCC,2014J,80868,909018,76,3
CCC,2014J,80868,909016,76,4
CCC,2014J,80868,909070,76,2
CCC,2014J,80868,909016,77,1
CCC,2014J,80868,909020,77,1
CCC,2014J,80868,909018,77,1
CCC,2014J,80868,909013,77,5
CCC,2014J,80868,909020,77,1
CCC,2014J,80868,909016,77,1
CCC,2014J,80868,909018,77,1
CCC,2014J,80868,909020,78,1
CCC,2014J,80868,909018,78,1
CCC,2014J,80868,909016,78,4
CCC,2014J,80868,909016,78,4
CCC,2014J,80868,909018,78,1
CCC,2014J,80868,909013,78,5
CCC,2014J,80868,909014,78,1
CCC,2014J,80868,909020,78,1
CCC,2014J,80868,909014,78,1
CCC,2014J,80868,909030,79,1
CCC,2014J,80868,909014,79,1
CCC,2014J,80868,909020,79,2
CCC,2014J,80868,909016,79,19
CCC,2014J,80868,909087,79,1
CCC,2014J,80868,909070,79,2
CCC,2014J,80868,909087,79,1
CCC,2014J,80868,909018,79,1
CCC,2014J,80868,909013,79,21
CCC,2014J,80868,909070,79,15
CCC,2014J,80868,909030,79,24
CCC,2014J,80868,909020,79,1
CCC,2014J,80868,909016,79,8
CCC,2014J,80868,909014,79,1
CCC,2014J,80868,909020,80,1
CCC,2014J,80868,909020,80,1
CCC,2014J,80868,909014,80,3
CCC,2014J,80868,909016,80,3
CCC,2014J,80868,909013,80,13
CCC,2014J,80868,909016,80,6
CCC,2014J,80868,909014,80,3
CCC,2014J,80868,909018,81,1
CCC,2014J,80868,909013,81,14
CCC,2014J,80868,909020,81,2
CCC,2014J,80868,909018,81,2
CCC,2014J,80868,909019,81,1
CCC,2014J,80868,909020,81,1
CCC,2014J,80868,909016,81,6
CCC,2014J,80868,909016,81,10
CCC,2014J,80868,909013,82,2
CCC,2014J,80868,909020,83,2
CCC,2014J,80868,909016,83,3
CCC,2014J,80868,909016,83,3
CCC,2014J,80868,909018,83,1
CCC,2014J,80868,909013,83,13
CCC,2014J,80868,909020,83,2
CCC,2014J,80868,909018,83,1
CCC,2014J,80868,909020,84,3
CCC,2014J,80868,909016,84,1
CCC,2014J,80868,909018,84,1
CCC,2014J,80868,909013,84,6
CCC,2014J,80868,909020,84,1
CCC,2014J,80868,909018,84,1
CCC,2014J,80868,909016,84,1
CCC,2014J,80868,909020,85,2
CCC,2014J,80868,909014,85,1
CCC,2014J,80868,909232,85,1
CCC,2014J,80868,909020,85,2
CCC,2014J,80868,909018,85,2
CCC,2014J,80868,909018,85,2
CCC,2014J,80868,909014,85,1
CCC,2014J,80868,909013,85,11
CCC,2014J,80868,909092,85,9
CCC,2014J,80868,909092,85,1
CCC,2014J,80868,909231,86,1
CCC,2014J,80868,909018,86,3
CCC,2014J,80868,909280,86,1
CCC,2014J,80868,909018,86,4
CCC,2014J,80868,909020,86,3
CCC,2014J,80868,909283,86,1
CCC,2014J,80868,909070,86,59
CCC,2014J,80868,909092,86,1
CCC,2014J,80868,909326,86,1
CCC,2014J,80868,909267,86,2
CCC,2014J,80868,909242,86,1
CCC,2014J,80868,909232,86,1
CCC,2014J,80868,909014,86,4
CCC,2014J,80868,909070,86,2
CCC,2014J,80868,909014,86,4
CCC,2014J,80868,909013,86,17
CCC,2014J,80868,909020,86,2
CCC,2014J,80868,909018,87,2
CCC,2014J,80868,909014,87,2
CCC,2014J,80868,909018,87,2
CCC,2014J,80868,909232,87,1
CCC,2014J,80868,909013,87,12
CCC,2014J,80868,947016,87,1
CCC,2014J,80868,909014,87,3
CCC,2014J,80868,909323,87,1
CCC,2014J,80868,909020,88,3
CCC,2014J,80868,909014,88,5
CCC,2014J,80868,909070,88,41
CCC,2014J,80868,909013,88,13
CCC,2014J,80868,909018,88,2
CCC,2014J,80868,909018,88,2
CCC,2014J,80868,909070,88,2
CCC,2014J,80868,909020,88,2
CCC,2014J,80868,909014,88,4
CCC,2014J,80868,909326,89,1
CCC,2014J,80868,909018,89,10
CCC,2014J,80868,909020,89,3
CCC,2014J,80868,909070,89,100
CCC,2014J,80868,909070,89,9
CCC,2014J,80868,909099,89,8
CCC,2014J,80868,909250,89,2
CCC,2014J,80868,909013,89,26
CCC,2014J,80868,909232,89,1
CCC,2014J,80868,909283,89,1
CCC,2014J,80868,909014,89,4
CCC,2014J,80868,909018,89,5
CCC,2014J,80868,909288,89,2
CCC,2014J,80868,909231,89,3
CCC,2014J,80868,909099,89,1
CCC,2014J,80868,909014,89,3
CCC,2014J,80868,909020,89,3
CCC,2014J,80868,909229,89,1
CCC,2014J,80868,909013,90,18
CCC,2014J,80868,909016,90,3
CCC,2014J,80868,909020,90,2
CCC,2014J,80868,909014,90,6
CCC,2014J,80868,909014,90,8
CCC,2014J,80868,909070,90,2
CCC,2014J,80868,909016,90,2
CCC,2014J,80868,909020,90,1
CCC,2014J,80868,909070,90,2
CCC,2014J,80868,909014,91,5
CCC,2014J,80868,909018,91,8
CCC,2014J,80868,909030,91,1
CCC,2014J,80868,909020,91,4
CCC,2014J,80868,909014,91,6
CCC,2014J,80868,909018,91,9
CCC,2014J,80868,909016,91,18
CCC,2014J,80868,909013,91,53
CCC,2014J,80868,909019,91,1
CCC,2014J,80868,909020,91,3
CCC,2014J,80868,909016,91,12
CCC,2014J,80868,909030,91,24
CCC,2014J,80868,909030,92,5
CCC,2014J,80868,909016,92,4
CCC,2014J,80868,909014,92,3
CCC,2014J,80868,909018,92,2
CCC,2014J,80868,909020,92,1
CCC,2014J,80868,909018,92,2
CCC,2014J,80868,909030,92,1
CCC,2014J,80868,909232,92,1
CCC,2014J,80868,909014,92,3
CCC,2014J,80868,909246,92,1
CCC,2014J,80868,909020,92,1
CCC,2014J,80868,909016,92,6
CCC,2014J,80868,909327,92,1
CCC,2014J,80868,909013,92,22
CCC,2014J,80868,909020,93,1
CCC,2014J,80868,909018,93,1
CCC,2014J,80868,909016,93,2
CCC,2014J,80868,909020,93,1
CCC,2014J,80868,909014,93,1
CCC,2014J,80868,909018,93,1
CCC,2014J,80868,909013,93,7
CCC,2014J,80868,909016,93,3
CCC,2014J,80868,909014,93,1
CCC,2014J,80868,909018,94,5
CCC,2014J,80868,909020,94,1
CCC,2014J,80868,909013,94,13
CCC,2014J,80868,909014,94,3
CCC,2014J,80868,909018,94,5
CCC,2014J,80868,909232,94,1
CCC,2014J,80868,909014,94,2
CCC,2014J,80868,909020,94,1
CCC,2014J,80868,909013,95,16
CCC,2014J,80868,909052,95,1
CCC,2014J,80868,909030,95,29
CCC,2014J,80868,909014,95,2
CCC,2014J,80868,909020,95,1
CCC,2014J,80868,909030,95,1
CCC,2014J,80868,909283,95,1
CCC,2014J,80868,909232,95,1
CCC,2014J,80868,909014,95,3
CCC,2014J,80868,909018,95,11
CCC,2014J,80868,909231,95,1
CCC,2014J,80868,909018,95,5
CCC,2014J,80868,909246,95,1
CCC,2014J,80868,909020,95,1
CCC,2014J,80868,909030,96,57
CCC,2014J,80868,909014,96,4
CCC,2014J,80868,909020,96,1
CCC,2014J,80868,909030,96,1
CCC,2014J,80868,909018,96,3
CCC,2014J,80868,909018,96,2
CCC,2014J,80868,909014,96,5
CCC,2014J,80868,909020,96,1
CCC,2014J,80868,909013,96,10
CCC,2014J,80868,909020,97,1
CCC,2014J,80868,909020,97,1
CCC,2014J,80868,909013,97,5
CCC,2014J,80868,909062,97,1
CCC,2014J,80868,909020,98,2
CCC,2014J,80868,909014,98,2
CCC,2014J,80868,909020,98,2
CCC,2014J,80868,909014,98,2
CCC,2014J,80868,909013,98,7
CCC,2014J,80868,909013,99,13
CCC,2014J,80868,909020,99,3
CCC,2014J,80868,909018,99,1
CCC,2014J,80868,909096,99,11
CCC,2014J,80868,909020,99,5
CCC,2014J,80868,909327,99,1
CCC,2014J,80868,909096,99,1
CCC,2014J,80868,909096,99,1
CCC,2014J,80868,909018,99,1
CCC,2014J,80868,909232,99,2
CCC,2014J,80868,909020,100,1
CCC,2014J,80868,909016,100,8
CCC,2014J,80868,909013,100,31
CCC,2014J,80868,909030,100,83
CCC,2014J,80868,909283,100,1
CCC,2014J,80868,909289,100,1
CCC,2014J,80868,909018,100,11
CCC,2014J,80868,909232,100,1
CCC,2014J,80868,909231,100,1
CCC,2014J,80868,909018,100,10
CCC,2014J,80868,909016,100,5
CCC,2014J,80868,942322,100,1
CCC,2014J,80868,947016,100,1
CCC,2014J,80868,957615,100,1
CCC,2014J,80868,909030,100,7
CCC,2014J,80868,909020,100,1
CCC,2014J,80868,909018,101,5
CCC,2014J,80868,909030,101,8
CCC,2014J,80868,909016,101,1
CCC,2014J,80868,909016,101,1
CCC,2014J,80868,909030,101,2
CCC,2014J,80868,909013,101,9
CCC,2014J,80868,909018,101,7
CCC,2014J,80868,909013,102,14
CCC,2014J,80868,909014,102,6
CCC,2014J,80868,909018,102,3
CCC,2014J,80868,909014,102,4
CCC,2014J,80868,909030,102,6
CCC,2014J,80868,909018,102,2
CCC,2014J,80868,909030,102,251
CCC,2014J,80868,909030,103,98
CCC,2014J,80868,909273,103,1
CCC,2014J,80868,909018,103,2
CCC,2014J,80868,909020,103,1
CCC,2014J,80868,909020,103,2
CCC,2014J,80868,909053,103,1
CCC,2014J,80868,909246,103,1
CCC,2014J,80868,909018,103,2
CCC,2014J,80868,909030,103,6
CCC,2014J,80868,909013,103,16
CCC,2014J,80868,909020,104,2
CCC,2014J,80868,909020,104,2
CCC,2014J,80868,909018,104,2
CCC,2014J,80868,909018,104,3
CCC,2014J,80868,909013,104,7
CCC,2014J,80868,909018,105,6
CCC,2014J,80868,909013,105,17
CCC,2014J,80868,909288,105,1
CCC,2014J,80868,909018,105,4
CCC,2014J,80868,909288,106,1
CCC,2014J,80868,909068,106,3
CCC,2014J,80868,909068,106,33
CCC,2014J,80868,909016,106,4
CCC,2014J,80868,909326,106,1
CCC,2014J,80868,909018,106,4
CCC,2014J,80868,909020,106,3
CCC,2014J,80868,909287,106,1
CCC,2014J,80868,909018,106,6
CCC,2014J,80868,909013,106,26
CCC,2014J,80868,909020,106,7
CCC,2014J,80868,909016,106,18
CCC,2014J,80868,909231,106,1
CCC,2014J,80868,909020,107,2
CCC,2014J,80868,909273,107,1
CCC,2014J,80868,909018,107,6
CCC,2014J,80868,909018,107,4
CCC,2014J,80868,909032,107,4
CCC,2014J,80868,909020,107,1
CCC,2014J,80868,909032,107,1
CCC,2014J,80868,909013,107,19
CCC,2014J,80868,909096,108,33
CCC,2014J,80868,909020,108,5
CCC,2014J,80868,909092,108,1
CCC,2014J,80868,909091,108,21
CCC,2014J,80868,909091,108,1
CCC,2014J,80868,909030,108,2
CCC,2014J,80868,909013,108,35
CCC,2014J,80868,909096,108,1
CCC,2014J,80868,909018,108,6
CCC,2014J,80868,909020,108,4
CCC,2014J,80868,909092,108,1
CCC,2014J,80868,909030,108,1
CCC,2014J,80868,909232,108,2
CCC,2014J,80868,957615,108,1
CCC,2014J,80868,909338,108,1
CCC,2014J,80868,947016,108,2
CCC,2014J,80868,909096,108,2
CCC,2014J,80868,909346,108,1
CCC,2014J,80868,909091,108,1
CCC,2014J,80868,909018,108,9
CCC,2014J,80868,909091,109,1
CCC,2014J,80868,909091,109,20
CCC,2014J,80868,909016,109,2
CCC,2014J,80868,909232,109,1
CCC,2014J,80868,909020,109,29
CCC,2014J,80868,909020,109,2
CCC,2014J,80868,909020,109,16
CCC,2014J,80868,909014,109,1
CCC,2014J,80868,909273,109,1
CCC,2014J,80868,909016,109,3
CCC,2014J,80868,909019,109,1
CCC,2014J,80868,909013,109,56
CCC,2014J,80868,909018,109,12
CCC,2014J,80868,909019,109,1
CCC,2014J,80868,909018,109,21
CCC,2014J,80868,909018,110,2
CCC,2014J,80868,909290,110,1
CCC,2014J,80868,909013,110,33
CCC,2014J,80868,909020,110,13
CCC,2014J,80868,909020,110,21
CCC,2014J,80868,909018,110,2
CCC,2014J,80868,909020,111,1
CCC,2014J,80868,909290,111,1
CCC,2014J,80868,909018,111,1
CCC,2014J,80868,909032,111,12
CCC,2014J,80868,909283,111,1
CCC,2014J,80868,909231,111,1
CCC,2014J,80868,909097,111,1
CCC,2014J,80868,909091,111,1
CCC,2014J,80868,909091,111,10
CCC,2014J,80868,947016,111,1
CCC,2014J,80868,909039,111,1
CCC,2014J,80868,909013,111,42
CCC,2014J,80868,909014,111,6
CCC,2014J,80868,909039,111,3
CCC,2014J,80868,909032,111,125
CCC,2014J,80868,909020,111,1
CCC,2014J,80868,909232,111,1
CCC,2014J,80868,909018,111,1
CCC,2014J,80868,909014,111,1
CCC,2014J,80868,909020,112,2
CCC,2014J,80868,909020,112,2
CCC,2014J,80868,909018,112,3
CCC,2014J,80868,909274,112,1
CCC,2014J,80868,909013,112,28
CCC,2014J,80868,909018,112,2
CCC,2014J,80868,909014,112,4
CCC,2014J,80868,909014,112,19
CCC,2014J,80868,909014,113,4
CCC,2014J,80868,909032,113,126
CCC,2014J,80868,909231,113,1
CCC,2014J,80868,909020,113,5
CCC,2014J,80868,909013,113,42
CCC,2014J,80868,909290,113,1
CCC,2014J,80868,909018,113,2
CCC,2014J,80868,909014,113,1
CCC,2014J,80868,909020,113,6
CCC,2014J,80868,909018,113,2
CCC,2014J,80868,909283,113,1
CCC,2014J,80868,909032,113,9
CCC,2014J,80868,909234,114,1
CCC,2014J,80868,909013,114,39
CCC,2014J,80868,909018,114,6
CCC,2014J,80868,909032,114,6
CCC,2014J,80868,909016,114,1
CCC,2014J,80868,909020,114,6
CCC,2014J,80868,909018,114,3
CCC,2014J,80868,909020,114,8
CCC,2014J,80868,909335,114,1
CCC,2014J,80868,909032,114,87
CCC,2014J,80868,909320,115,1
CCC,2014J,80868,909020,115,2
CCC,2014J,80868,909318,115,1
CCC,2014J,80868,909032,115,186
CCC,2014J,80868,909018,115,1
CCC,2014J,80868,909032,115,3
CCC,2014J,80868,909054,115,1
CCC,2014J,80868,909013,115,22
CCC,2014J,80868,909319,115,1
CCC,2014J,80868,909054,115,93
CCC,2014J,80868,909018,115,1
CCC,2014J,80868,909253,115,1
CCC,2014J,80868,909020,115,2
CCC,2014J,80868,909014,115,1
CCC,2014J,80868,909014,115,1
CCC,2014J,80868,909252,115,1
CCC,2014J,80868,909020,116,1
CCC,2014J,80868,909018,116,1
CCC,2014J,80868,909020,116,1
CCC,2014J,80868,909014,116,6
CCC,2014J,80868,909018,116,1
CCC,2014J,80868,909013,116,17
CCC,2014J,80868,909014,116,5
CCC,2014J,80868,909018,117,7
CCC,2014J,80868,909234,117,1
CCC,2014J,80868,909014,117,2
CCC,2014J,80868,909020,117,6
CCC,2014J,80868,909265,117,1
CCC,2014J,80868,909267,117,1
CCC,2014J,80868,909231,117,3
CCC,2014J,80868,909014,117,3
CCC,2014J,80868,909283,117,2
CCC,2014J,80868,909032,117,44
CCC,2014J,80868,909032,117,4
CCC,2014J,80868,909016,117,6
CCC,2014J,80868,909091,117,1
CCC,2014J,80868,909091,117,13
CCC,2014J,80868,957615,117,1
CCC,2014J,80868,909016,117,9
CCC,2014J,80868,909013,117,49
CCC,2014J,80868,909232,117,1
CCC,2014J,80868,909020,117,7
CCC,2014J,80868,909273,117,1
CCC,2014J,80868,909018,117,7
CCC,2014J,80868,909085,117,2
CCC,2014J,80868,909232,118,1
CCC,2014J,80868,909018,118,18
CCC,2014J,80868,947016,118,1
CCC,2014J,80868,909016,118,3
CCC,2014J,80868,909032,118,11
CCC,2014J,80868,909016,118,5
CCC,2014J,80868,909085,118,2
CCC,2014J,80868,909085,118,1
CCC,2014J,80868,909013,118,38
CCC,2014J,80868,957615,118,1
CCC,2014J,80868,909020,118,3
CCC,2014J,80868,909085,118,15
CCC,2014J,80868,909032,118,208
CCC,2014J,80868,909020,118,2
CCC,2014J,80868,909014,118,5
CCC,2014J,80868,909018,118,8
CCC,2014J,80868,909014,118,10
CCC,2014J,80868,909013,119,23
CCC,2014J,80868,909020,119,3
CCC,2014J,80868,909019,119,1
CCC,2014J,80868,909018,119,1
CCC,2014J,80868,909019,119,1
CCC,2014J,80868,909020,119,3
CCC,2014J,80868,909018,119,1
CCC,2014J,80868,909085,120,30
CCC,2014J,80868,909013,120,34
CCC,2014J,80868,909096,120,32
CCC,2014J,80868,909100,120,2
CCC,2014J,80868,909232,120,6
CCC,2014J,80868,909019,120,1
CCC,2014J,80868,909039,120,3
CCC,2014J,80868,909087,120,22
CCC,2014J,80868,909014,120,3
CCC,2014J,80868,909018,120,3
CCC,2014J,80868,909091,120,121
CCC,2014J,80868,909070,120,28
CCC,2014J,80868,909019,120,1
CCC,2014J,80868,909070,120,1
CCC,2014J,80868,909014,120,3
CCC,2014J,80868,909091,120,6
CCC,2014J,80868,909096,120,1
CCC,2014J,80868,909339,120,1
CCC,2014J,80868,909087,120,1
CCC,2014J,80868,909018,120,6
CCC,2014J,80868,909085,120,2
CCC,2014J,80868,909100,120,62
CCC,2014J,80868,909039,120,1
CCC,2014J,80868,909014,121,2
CCC,2014J,80868,909232,121,3
CCC,2014J,80868,909013,121,29
CCC,2014J,80868,909014,121,3
CCC,2014J,80868,909085,121,1
CCC,2014J,80868,909016,121,2
CCC,2014J,80868,909091,121,54
CCC,2014J,80868,909016,121,2
CCC,2014J,80868,909091,121,3
CCC,2014J,80868,909018,121,6
CCC,2014J,80868,909085,121,34
CCC,2014J,80868,909020,121,1
CCC,2014J,80868,909018,121,4
CCC,2014J,80868,909020,121,1
CCC,2014J,80868,909085,122,1
CCC,2014J,80868,909085,122,29
CCC,2014J,80868,909014,122,1
CCC,2014J,80868,909289,122,1
CCC,2014J,80868,909018,122,9
CCC,2014J,80868,909091,122,2
CCC,2014J,80868,909016,122,2
CCC,2014J,80868,909014,122,1
CCC,2014J,80868,909091,122,54
CCC,2014J,80868,909016,122,3
CCC,2014J,80868,909013,122,21
CCC,2014J,80868,909018,122,6
CCC,2014J,80868,909232,122,2
CCC,2014J,80868,909016,123,1
CCC,2014J,80868,909091,123,4
CCC,2014J,80868,909232,123,4
CCC,2014J,80868,909016,123,1
CCC,2014J,80868,909013,123,18
CCC,2014J,80868,909020,123,1
CCC,2014J,80868,909018,123,4
CCC,2014J,80868,909020,123,1
CCC,2014J,80868,909085,123,23
CCC,2014J,80868,909091,123,24
CCC,2014J,80868,909018,123,3
CCC,2014J,80868,909085,123,1
CCC,2014J,80868,909016,124,1
CCC,2014J,80868,909091,124,4
CCC,2014J,80868,909085,124,2
CCC,2014J,80868,909039,124,1
CCC,2014J,80868,909013,124,13
CCC,2014J,80868,909039,124,6
CCC,2014J,80868,909016,124,1
CCC,2014J,80868,909018,124,2
CCC,2014J,80868,909020,124,1
CCC,2014J,80868,909091,124,1
CCC,2014J,80868,909232,124,1
CCC,2014J,80868,909018,124,2
CCC,2014J,80868,909247,124,1
CCC,2014J,80868,909020,124,1
CCC,2014J,80868,909076,124,1
CCC,2014J,80868,909016,125,1
CCC,2014J,80868,909013,125,8
CCC,2014J,80868,909020,125,1
CCC,2014J,80868,909020,125,1
CCC,2014J,80868,909016,125,1
CCC,2014J,80868,909247,126,1
CCC,2014J,80868,909022,126,3
CCC,2014J,80868,909039,126,51
CCC,2014J,80868,909013,126,13
CCC,2014J,80868,909022,126,3
CCC,2014J,80868,909039,126,4
CCC,2014J,80868,909039,127,3
CCC,2014J,80868,909039,127,1
CCC,2014J,80868,909022,127,1
CCC,2014J,80868,909097,127,1
CCC,2014J,80868,909022,127,1
CCC,2014J,80868,909097,127,1
CCC,2014J,80868,909232,127,2
CCC,2014J,80868,947016,127,1
CCC,2014J,80868,909091,127,1
CCC,2014J,80868,909018,127,1
CCC,2014J,80868,909091,127,13
CCC,2014J,80868,909097,127,8
CCC,2014J,80868,909013,127,19
CCC,2014J,80868,909018,127,1
CCC,2014J,80868,909097,128,1
CCC,2014J,80868,909014,128,1
CCC,2014J,80868,909014,128,1
CCC,2014J,80868,909097,128,7
CCC,2014J,80868,909013,128,11
CCC,2014J,80868,909018,129,7
CCC,2014J,80868,909332,129,1
CCC,2014J,80868,909232,129,4
CCC,2014J,80868,909339,129,1
CCC,2014J,80868,909097,129,16
CCC,2014J,80868,909013,129,23
CCC,2014J,80868,909240,129,1
CCC,2014J,80868,909237,129,1
CCC,2014J,80868,909014,129,2
CCC,2014J,80868,909018,129,4
CCC,2014J,80868,909014,129,2
CCC,2014J,80868,909091,129,4
CCC,2014J,80868,909091,129,63
CCC,2014J,80868,909097,129,1
CCC,2014J,80868,909039,130,41
CCC,2014J,80868,909091,130,32
CCC,2014J,80868,909018,130,1
CCC,2014J,80868,909013,130,28
CCC,2014J,80868,909231,130,2
CCC,2014J,80868,909039,130,8
CCC,2014J,80868,909066,130,62
CCC,2014J,80868,909066,130,2
CCC,2014J,80868,909283,130,1
CCC,2014J,80868,909326,130,1
CCC,2014J,80868,909016,130,3
CCC,2014J,80868,909016,130,3
CCC,2014J,80868,909018,130,1
CCC,2014J,80868,909091,130,2
CCC,2014J,80868,909232,130,2
CCC,2014J,80868,909091,131,1
CCC,2014J,80868,909091,131,18
CCC,2014J,80868,909039,131,17
CCC,2014J,80868,909232,131,1
CCC,2014J,80868,909013,131,19
CCC,2014J,80868,909018,131,8
CCC,2014J,80868,909065,131,1
CCC,2014J,80868,909097,131,7
CCC,2014J,80868,909014,131,3
CCC,2014J,80868,909022,131,2
CCC,2014J,80868,909065,131,5
CCC,2014J,80868,909097,131,1
CCC,2014J,80868,909018,131,3
CCC,2014J,80868,909022,131,2
CCC,2014J,80868,909039,131,5
CCC,2014J,80868,909014,131,3
CCC,2014J,80868,909013,132,22
CCC,2014J,80868,909091,132,1
CCC,2014J,80868,909232,132,2
CCC,2014J,80868,909018,132,3
CCC,2014J,80868,909014,132,2
CCC,2014J,80868,909018,132,2
CCC,2014J,80868,909097,132,1
